,iso2c,country,year,EG.CFT.ACCS.ZS,EG.ELC.ACCS.ZS,NY.ADJ.DRES.GN.ZS,NY.ADJ.DFOR.GN.ZS,AG.LND.AGRI.ZS,NV.AGR.TOTL.ZS,ER.H2O.FWTL.ZS,SI.SPR.PCAP.ZG,SH.DTH.COMM.ZS,SL.TLF.0714.ZS,EN.ATM.CO2E.PC,CC.EST,EN.CLC.CDDY.XD,EN.CLC.MDAT.ZS,IC.BUS.EASE.XQ,EG.ELC.COAL.ZS,EG.IMP.CONS.ZS,EG.EGY.PRIM.PP.KD,EG.USE.PCAP.KG.OE,SP.DYN.TFRT.IN,AG.PRD.FOOD.XD,AG.LND.FRST.ZS,EG.USE.COMM.FO.ZS,NY.GDP.MKTP.KD.ZG,EN.CLC.GHGR.MT.CE,SI.POV.GINI,GE.EST,SE.XPD.TOTL.GB.ZS,EN.CLC.HEAT.XD,SH.MED.BEDS.ZS,SI.DST.FRST.20,IT.NET.USER.ZS,SL.TLF.ACTI.ZS,SP.DYN.LE00.IN,SE.ADT.LITR.ZS,EN.MAM.THRD.NO,EN.CLC.PRCP.XD,EN.CLC.SPEI.XD,SH.DYN.MORT,SM.POP.NETM,IP.PAT.RESD,SH.H2O.SMDW.ZS,SH.STA.SMSS.ZS,EN.ATM.PM25.MC.M3,PV.EST,SP.POP.65UP.TO.ZS,EN.POP.DNST,SI.POV.NAHC,SH.STA.OWAD.ZS,SN.ITK.DEFC.ZS,SG.GEN.PARL.ZS,SL.TLF.CACT.FM.ZS,RQ.EST,EG.ELC.RNEW.ZS,EG.FEC.RNEW.ZS,GB.XPD.RSDV.GD.ZS,RL.EST,SE.PRM.ENRR,SE.ENR.PRSC.FM.ZS,IP.JRN.ARTC.SC,IC.LGL.CRED.XQ,ER.PTD.TOTL.ZS,SL.UEM.TOTL.ZS,SP.UWT.TFRT,VA.EST,SE.XPD.TOTL.GD.ZS,iso3c,region,capital,longitude,latitude,income,lending
4304,T5,South Asia (IDA & IBRD),2016,38.68669299,86.58279721,0.800244853,0.28075345,56.80628778,16.67732627,NA,NA,26.95450038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.438061113,NA,17.50586354,NA,7.70780544,NA,NA,NA,NA,NA,NA,NA,20.23984948,55.54595335,68.91615144,70.99924,NA,NA,NA,46.41668298,NA,13775,NA,NA,81.98118027,NA,5.543471066,371.1890581,NA,20.74118093,15.71624838,19.40645029,33.27104664,NA,NA,NA,NA,NA,111.5825,1.05172,123754,4.5,4.978715242,2.928723286,NA,NA,NA,TSA,Aggregates,,,,Aggregates,Aggregates
4305,T6,Sub-Saharan Africa (IDA & IBRD countries),2001,9.559158305,28.21191434,NA,NA,41.79514046,18.41577037,NA,NA,NA,NA,0.839391745,NA,NA,NA,NA,61.46137935,-59.05236006,9.926022149,659.7032679,5.706678425,85.99767631,29.65153323,38.89767095,4.257339618,NA,NA,NA,NA,NA,NA,NA,0.640984266,69.67824034,50.75002364,57.66170883,NA,NA,NA,147.4773221,NA,NA,NA,NA,NA,NA,3.002278862,32.15213495,NA,21.03193962,26.87970854,12.28469979,82.90077865,NA,21.94570507,72.86146568,NA,NA,84.24279022,0.843580008,NA,NA,NA,7.664805072,NA,NA,NA,TSS,Aggregates,,,,Aggregates,Aggregates
4306,T6,Sub-Saharan Africa (IDA & IBRD countries),2013,13.28946358,38.35256181,NA,NA,43.68796388,15.37899546,NA,NA,NA,NA,0.831468753,NA,NA,NA,NA,53.64475347,-48.1273703,7.271686055,685.6327532,5.058332482,127.0415485,27.9324727,38.27411642,5.019461294,NA,NA,NA,NA,NA,NA,NA,12.36421745,68.12710051,58.80138989,62.81559,NA,NA,NA,90.43115998,NA,NA,NA,NA,37.91720228,NA,2.926686166,44.39436228,NA,27.2299595,19.80994512,22.25145045,84.13629323,NA,24.76409855,70.04091389,NA,NA,99.84532,0.92014,20853.17903,4.659574468,NA,5.931537837,NA,NA,NA,TSS,Aggregates,,,,Aggregates,Aggregates
4307,T6,Sub-Saharan Africa (IDA & IBRD countries),2002,9.839033733,29.17996987,NA,NA,41.94979887,20.49615596,NA,NA,NA,NA,0.814523996,NA,NA,NA,NA,60.21917849,-55.41723185,9.787922817,653.4976424,5.659602674,89.70599149,29.50776533,38.01463962,6.363009986,NA,NA,NA,NA,NA,NA,NA,0.827155548,69.64129633,51.14816442,58.17021179,NA,NA,NA,141.9718827,-1490054,NA,NA,NA,NA,NA,2.99075094,33.00472022,NA,21.50414405,26.35081192,13.46486214,82.94990303,NA,22.01033807,72.3071911,NA,NA,86.57376099,0.838450015,NA,NA,NA,7.878108313,NA,NA,NA,TSS,Aggregates,,,,Aggregates,Aggregates
4308,T6,Sub-Saharan Africa (IDA & IBRD countries),2003,10.10476143,31.15925635,NA,NA,42.23474206,19.50449372,NA,NA,NA,NA,0.869636974,NA,NA,NA,NA,61.77950295,-58.41938136,9.707019105,665.8202915,5.613046868,93.2652053,29.36399688,39.0826787,4.243439332,NA,NA,NA,NA,NA,NA,NA,1.105080301,69.456447,51.64213124,58.62910843,NA,NA,NA,136.3624672,NA,NA,NA,NA,NA,NA,2.973001743,33.88272496,NA,22.00252636,25.50456975,13.71844733,83.01563543,NA,20.63263657,71.63668156,NA,NA,89.23679352,0.845690012,8166.96335,NA,NA,7.708494727,NA,NA,NA,TSS,Aggregates,,,,Aggregates,Aggregates
4309,T6,Sub-Saharan Africa (IDA & IBRD countries),2004,10.40259119,30.88660201,NA,NA,42.36307359,17.42500302,NA,NA,NA,NA,0.934773012,NA,NA,NA,NA,60.75496805,-58.44694295,9.125674691,679.1799354,5.567295633,96.50750086,29.22022898,39.90807249,6.525096937,NA,NA,NA,NA,NA,NA,NA,1.499136243,69.236212,52.22479026,60.51203156,NA,NA,NA,130.7420461,NA,NA,NA,NA,NA,NA,2.950962176,34.78977695,NA,22.47636358,24.50105155,14.73683867,83.13019323,NA,20.90509251,71.42754087,NA,NA,91.29972839,0.850679994,9153.667347,NA,NA,7.312201908,NA,NA,NA,TSS,Aggregates,,,,Aggregates,Aggregates
4310,T6,Sub-Saharan Africa (IDA & IBRD countries),2017,NA,44.58609957,NA,NA,NA,15.69004363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.765314125,NA,NA,NA,2.545864766,NA,NA,NA,NA,NA,NA,NA,25.4153315,68.18895196,60.88000237,65.05196,NA,NA,NA,79.81604441,-1814121,NA,NA,NA,44.61323689,NA,2.971049378,49.43676797,NA,NA,21.350403,24.22870034,85.14814886,NA,NA,NA,NA,NA,97.91363,0.93541,NA,5.020833333,15.70627293,6.121277764,NA,NA,NA,TSS,Aggregates,,,,Aggregates,Aggregates
4311,T6,Sub-Saharan Africa (IDA & IBRD countries),2014,13.66191317,38.25289598,NA,NA,43.68841345,15.14664965,NA,NA,NA,NA,0.84917769,NA,NA,NA,NA,51.60660232,-48.8031356,7.106238887,688.4997407,4.986270524,132.2015766,27.80670086,39.78936584,4.670359533,NA,NA,NA,NA,NA,NA,NA,15.05674975,68.02668346,59.40479994,63.48687,NA,NA,NA,87.47575063,NA,NA,NA,NA,37.23257874,NA,2.929775266,45.61450523,NA,27.79125136,19.7377819,22.10666747,84.29048305,NA,26.58124078,70.2864319,NA,NA,99.42065,0.92522,23597.47896,4.680851064,NA,5.900490069,22.48156376,NA,NA,TSS,Aggregates,,,,Aggregates,Aggregates
4312,T6,Sub-Saharan Africa (IDA & IBRD countries),2015,14.02362284,39.39969506,NA,NA,43.6794455,15.45933601,NA,NA,57.50179588,NA,NA,NA,NA,NA,NA,50.61072079,NA,7.050619867,NA,4.912900425,NA,27.68092822,NA,2.815843916,NA,NA,NA,NA,NA,NA,NA,20.74592323,68.07239122,59.95283055,64.08716,NA,NA,NA,84.7764511,NA,NA,NA,NA,45.67066921,NA,2.932549294,46.86195089,NA,28.35438721,20.07791837,23.64094778,84.55458767,NA,26.61663702,70.12737498,NA,NA,97.97317,0.93087,23073.72171,4.6875,NA,6.076069637,NA,NA,NA,TSS,Aggregates,,,,Aggregates,Aggregates
4313,T6,Sub-Saharan Africa (IDA & IBRD countries),2016,14.38689738,44.80871483,NA,NA,43.68570657,15.57693108,NA,NA,56.35656371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.838709162,NA,27.55515558,NA,1.191628634,NA,NA,NA,NA,NA,NA,NA,19.34122243,68.10451268,60.44238734,64.78863,NA,NA,NA,82.19421802,NA,NA,NA,NA,44.3685111,NA,2.953054289,48.13620016,NA,28.89689523,20.71023655,23.49641589,84.78099837,NA,NA,NA,NA,NA,97.91639,0.93285,24197.34451,4.8125,15.09662469,6.251668175,NA,NA,NA,TSS,Aggregates,,,,Aggregates,Aggregates
4314,T6,Sub-Saharan Africa (IDA & IBRD countries),2008,11.61657368,33.71226333,NA,NA,43.14299936,16.38526495,NA,NA,NA,NA,0.917401807,NA,NA,NA,NA,59.38765307,-57.50114513,8.096598447,695.9086949,5.371375441,111.0880914,28.61723308,40.96648795,5.354519441,NA,NA,NA,NA,NA,NA,NA,3.886651827,69.05941684,55.17445642,58.08311844,NA,NA,NA,110.0957437,NA,NA,NA,NA,NA,NA,2.924635781,38.74254078,NA,24.54530284,21.71136354,17.80272972,83.53397242,NA,21.44771108,70.91053776,NA,NA,97.35746002,0.881869972,12898.9964,NA,NA,5.866408231,NA,NA,NA,TSS,Aggregates,,,,Aggregates,Aggregates
4315,T6,Sub-Saharan Africa (IDA & IBRD countries),2005,10.70335266,29.86736663,NA,NA,42.76091994,17.2409769,NA,NA,NA,NA,0.873774864,NA,NA,NA,NA,60.54991434,-60.94579225,8.835769694,676.6319789,5.521001537,101.6007874,29.0764602,39.62651794,6.229551969,NA,NA,NA,NA,NA,NA,NA,2.032654433,69.30970796,52.88642804,59.52307892,NA,NA,NA,125.3021884,NA,NA,NA,NA,39.82891771,NA,2.926012198,35.72857733,NA,22.98317307,23.4477178,16.2389124,83.36304856,NA,21.30802633,71.13320257,NA,NA,93.64996338,0.859290004,9975.076381,NA,NA,7.109803419,NA,NA,NA,TSS,Aggregates,,,,Aggregates,Aggregates
4316,T6,Sub-Saharan Africa (IDA & IBRD countries),2006,10.99984703,32.26508402,NA,NA,42.8111125,16.311494,NA,NA,NA,NA,0.892791594,NA,NA,NA,NA,59.89308195,-62.20092898,8.428560522,670.1201341,5.472827617,105.3164974,28.92338423,38.93769166,6.141023131,NA,NA,NA,NA,NA,NA,NA,2.705020618,69.31695214,53.61420946,58.35897827,NA,NA,NA,120.1013089,NA,NA,NA,NA,NA,NA,2.930086593,36.70036581,NA,23.50016938,22.73009865,16.64047649,83.55272493,NA,21.57118997,71.33698283,NA,NA,95.42920685,0.867709994,11260.76009,NA,NA,6.742641244,NA,NA,NA,TSS,Aggregates,,,,Aggregates,Aggregates
4317,T6,Sub-Saharan Africa (IDA & IBRD countries),2007,11.28781514,38.85469437,NA,NA,42.9439202,16.01344816,NA,NA,NA,NA,0.900338049,NA,NA,NA,NA,60.21591316,-61.36835079,8.200098176,680.3125851,5.423245379,104.8867888,28.77030901,39.61722475,6.618519497,NA,NA,NA,NA,NA,NA,NA,3.486584717,69.14392327,54.38543259,58.49887848,NA,NA,NA,115.0212533,-2300123,NA,NA,NA,NA,NA,2.92943655,37.70508881,NA,24.007618,22.20245075,17.30862135,83.5662956,NA,20.65004442,71.02304642,NA,NA,96.197052,0.872590005,12228.46269,NA,NA,6.28105245,NA,NA,NA,TSS,Aggregates,,,,Aggregates,Aggregates
4318,T6,Sub-Saharan Africa (IDA & IBRD countries),2012,12.94781255,37.34953381,NA,NA,43.7086583,15.90501862,NA,NA,NA,NA,0.836362015,NA,NA,NA,NA,55.27256902,-51.57098105,7.46934924,688.3195148,5.128319442,123.2736785,28.0582517,38.70217196,4.003712207,NA,NA,NA,NA,NA,NA,NA,10.28656847,68.16335106,58.14957954,62.49471,NA,NA,NA,93.67245665,-3013764,NA,NA,NA,39.82980453,NA,2.922234259,43.20269244,NA,26.67561063,20.00264306,21.38235437,83.87155875,NA,24.0912317,70.31135122,NA,NA,99.58765,0.912,19014.97814,NA,NA,6.033751361,NA,NA,NA,TSS,Aggregates,,,,Aggregates,Aggregates
4319,T6,Sub-Saharan Africa (IDA & IBRD countries),1999,NA,29.90454528,NA,NA,41.56926446,19.40799688,NA,NA,NA,NA,0.808225071,NA,NA,NA,NA,62.19463934,-57.08578466,10.22337339,675.3378665,5.805019344,82.10132459,29.95434052,38.89943231,2.132662639,NA,NA,NA,NA,NA,NA,NA,0.360339311,69.7484987,50.24477074,58.02350998,NA,NA,NA,157.4413101,NA,NA,NA,NA,NA,NA,3.023317751,30.51345912,NA,20.0984079,NA,NA,82.5463832,NA,19.88270255,72.68582067,NA,NA,79.47598267,0.839470029,NA,NA,NA,7.667608654,NA,NA,NA,TSS,Aggregates,,,,Aggregates,Aggregates
4320,T6,Sub-Saharan Africa (IDA & IBRD countries),2000,9.290420386,26.04409101,NA,NA,41.71063938,17.5380645,NA,NA,70.02636665,NA,0.848494233,NA,NA,NA,NA,62.00412762,-61.15644024,9.979101276,653.6013315,5.755293112,83.64334562,29.79530201,38.23631544,3.50380249,NA,NA,NA,NA,NA,NA,NA,0.50095138,69.71149155,50.45021401,56.66054153,NA,NA,NA,152.7090084,NA,NA,NA,NA,42.7870978,NA,3.005675697,31.32222278,NA,20.56836182,27.59688116,11.5821736,82.80880569,NA,20.59720919,72.86854405,NA,NA,82.068367,0.839410007,NA,NA,NA,7.667957112,25.58719399,NA,NA,TSS,Aggregates,,,,Aggregates,Aggregates
4321,T6,Sub-Saharan Africa (IDA & IBRD countries),2010,12.25670321,33.55591573,NA,NA,43.28409887,15.96349406,NA,NA,62.93012678,NA,0.859137333,NA,NA,NA,NA,56.89400374,-58.18464698,7.72439833,685.1827714,5.257987773,120.3047389,28.31013561,39.59751226,5.584088096,NA,NA,NA,NA,NA,NA,NA,7.004607568,68.42625872,56.72547004,59.56398,NA,NA,NA,101.2173667,NA,NA,NA,NA,38.21263496,NA,2.904944767,40.91050626,NA,25.58916821,20.59492949,18.74536704,83.62785602,NA,23.73298202,71.42246801,NA,NA,97.36629,0.8968,16226.04385,NA,NA,6.337913178,NA,NA,NA,TSS,Aggregates,,,,Aggregates,Aggregates
4322,T6,Sub-Saharan Africa (IDA & IBRD countries),2011,12.5992077,35.57135685,NA,NA,43.50390649,15.41935208,NA,NA,NA,NA,0.848531686,NA,NA,NA,NA,56.02923265,-54.57736214,7.608458168,687.0603642,5.195222225,120.1833404,28.18402312,39.1740675,4.446412397,NA,NA,NA,NA,NA,NA,NA,8.399256103,68.28741359,57.45600255,61.19422,NA,NA,NA,97.26039037,NA,NA,NA,NA,38.36121415,NA,2.915357274,42.04082504,NA,26.14415565,20.15165381,20.54599239,83.76727155,NA,23.80355184,71.08693842,NA,NA,98.75419,0.89711,17871.32307,NA,NA,6.172523413,NA,NA,NA,TSS,Aggregates,,,,Aggregates,Aggregates
4323,T6,Sub-Saharan Africa (IDA & IBRD countries),1998,NA,28.29731142,NA,NA,41.31221915,20.69673412,NA,NA,NA,NA,0.8231133,NA,NA,NA,NA,63.33608022,-60.7087102,10.13043365,670.9540934,5.855644616,78.53676487,30.11337747,38.5511896,2.369278635,NA,NA,NA,NA,NA,NA,NA,0.23445448,69.76883358,50.11841723,57.19256973,NA,NA,NA,162.0184383,NA,NA,NA,NA,NA,NA,3.034662216,29.72501452,NA,19.63252842,NA,10.92459432,82.26842408,NA,18.87967876,72.25647708,NA,NA,78.84085846,0.832690001,NA,NA,NA,7.423808478,NA,NA,NA,TSS,Aggregates,,,,Aggregates,Aggregates
4324,T6,Sub-Saharan Africa (IDA & IBRD countries),2009,11.92553398,33.34395872,NA,NA,43.12086428,16.92673243,NA,NA,NA,NA,0.879784564,NA,NA,NA,NA,57.95571517,-55.21599799,7.906948537,681.6840084,5.316514972,111.4124474,28.46415786,39.85679104,3.045786866,NA,NA,NA,NA,NA,NA,NA,4.604498533,68.74782318,55.96111812,59.25123978,NA,NA,NA,105.479907,NA,NA,NA,NA,NA,NA,2.916174696,39.81166836,NA,25.06846479,21.13622264,18.46857717,83.57034097,NA,22.69095819,70.94473725,NA,NA,97.59619904,0.890370011,14668.31612,NA,NA,6.206518464,NA,NA,NA,TSS,Aggregates,,,,Aggregates,Aggregates
4325,T6,Sub-Saharan Africa (IDA & IBRD),2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4326,T6,Sub-Saharan Africa (IDA & IBRD),2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4327,T6,Sub-Saharan Africa (IDA & IBRD),2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4328,T6,Sub-Saharan Africa (IDA & IBRD),2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4329,T6,Sub-Saharan Africa (IDA & IBRD),2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4330,T6,Sub-Saharan Africa (IDA & IBRD),2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4331,T6,Sub-Saharan Africa (IDA & IBRD),2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4332,T6,Sub-Saharan Africa (IDA & IBRD),2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4333,T6,Sub-Saharan Africa (IDA & IBRD),2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4334,T6,Sub-Saharan Africa (IDA & IBRD),2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4335,T6,Sub-Saharan Africa (IDA & IBRD),1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4336,T6,Sub-Saharan Africa (IDA & IBRD),1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4337,T6,Sub-Saharan Africa (IDA & IBRD),2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4338,T6,Sub-Saharan Africa (IDA & IBRD),2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4339,T6,Sub-Saharan Africa (IDA & IBRD),2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4340,T6,Sub-Saharan Africa (IDA & IBRD),2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4341,T6,Sub-Saharan Africa (IDA & IBRD),2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4342,T6,Sub-Saharan Africa (IDA & IBRD),2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4343,T6,Sub-Saharan Africa (IDA & IBRD),2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4344,T6,Sub-Saharan Africa (IDA & IBRD),2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4345,T7,Europe & Central Asia (IDA & IBRD countries),2001,85.3262158,99.87469637,3.914691751,0.001941794,28.68959997,7.936206265,NA,NA,NA,NA,6.938325171,NA,NA,NA,NA,30.31285372,-26.6091455,10.2292666,2670.5667,1.602332756,89.1074097,38.35354609,89.90527415,2.431143332,NA,NA,NA,NA,NA,7.824821668,NA,3.603857509,65.37290352,68.3387416,97.14257813,NA,NA,NA,31.78326926,NA,40956,69.96266487,54.72277405,NA,NA,10.92893163,18.90308832,NA,51.01809179,5.380426906,10.76241838,73.68987257,NA,18.02021195,5.777736843,NA,NA,103.586937,0.963919997,NA,NA,NA,10.8358901,NA,NA,NA,TEC,Aggregates,,,,Aggregates,Aggregates
4346,T7,Europe & Central Asia (IDA & IBRD countries),2002,86.32277469,99.88564598,3.643289804,0.002000178,28.5854099,7.740852535,NA,NA,NA,NA,6.968812136,NA,NA,NA,NA,29.7696479,-29.64114616,9.852281135,2702.144501,1.623373561,92.62158059,38.36281973,89.82742941,4.992719218,NA,NA,NA,NA,NA,7.551819787,NA,6.60209598,65.33535432,68.44106154,97.22074127,NA,NA,NA,29.78009888,-581069,34410,70.17007279,55.13333767,NA,NA,11.21196384,18.88905899,NA,51.4084643,4.981490639,12.82909796,74.21182096,NA,17.83591338,5.788038164,NA,NA,105.4901886,0.962459981,NA,NA,NA,10.69357022,NA,NA,NA,TEC,Aggregates,,,,Aggregates,Aggregates
